Timestep	J_x	J_y	J_z	Jconv_x	Jconv_y	Jconv_z	Jcond_x	Jcond_y	Jcond_z
772	-23.28047714	-1.28172E-05	-2.40941E-05	-19.54023303	-1.33185E-05	-3.56126E-05	-3.74024411	5.0135E-07	1.15185E-05
773	-23.05002369	-0.000107583	-0.00016161	-20.47749011	-0.000100725	-0.000156541	-2.572533585	-6.85815E-06	-5.06937E-06
774	-22.65273871	-2.18748E-06	4.71696E-06	-21.40895011	-4.59002E-07	1.23127E-06	-1.243788595	-1.72848E-06	3.48569E-06
775	-22.09330392	5.61435E-06	7.23382E-05	-22.32320614	-3.13717E-06	7.65694E-05	0.229902219	8.75152E-06	-4.23119E-06
776	-21.37808745	-4.39626E-05	-4.79807E-06	-23.20607817	-5.33738E-05	-3.69594E-06	1.827990718	9.41129E-06	-1.10213E-06
777	-20.51726344	-2.43354E-06	-2.08254E-05	-24.0435581	-5.40648E-07	-1.50744E-05	3.526294661	-1.89289E-06	-5.75102E-06
778	-19.52426686	4.17708E-05	-2.16141E-07	-24.82147381	3.91518E-05	1.81337E-06	5.297206955	2.61899E-06	-2.02951E-06
779	-18.41278195	-3.79969E-05	8.86649E-06	-25.52301409	-3.22519E-05	6.30868E-06	7.110232136	-5.74492E-06	2.55781E-06
780	-17.20063071	4.61644E-06	-5.82949E-06	-26.13313022	5.23294E-06	-9.4344E-06	8.93249951	-6.16508E-07	3.60491E-06
781	-15.90647103	-3.15662E-06	7.51754E-05	-26.63662533	6.36415E-06	7.94311E-05	10.7301543	-9.52078E-06	-4.25568E-06
782	-14.54882353	3.80365E-05	-8.0253E-06	-27.01719107	3.93284E-05	-1.54882E-05	12.46836754	-1.29187E-06	7.46287E-06
783	-13.14735241	-1.18266E-06	-2.33232E-06	-27.26047445	2.44026E-06	-1.6068E-06	14.11312203	-3.62291E-06	-7.25518E-07
784	-11.71831703	1.86183E-05	7.62952E-05	-27.34964549	1.60434E-05	8.34464E-05	15.63132846	2.57495E-06	-7.15123E-06
785	-10.27954363	3.53181E-05	-9.68658E-06	-27.27185564	3.96723E-05	-9.11713E-06	16.992312	-4.35424E-06	-5.69444E-07
786	-8.845312607	-7.28804E-05	-2.41036E-05	-27.01363622	-7.54837E-05	-2.05351E-05	18.16832361	2.60335E-06	-3.56846E-06
787	-7.424990998	-3.37979E-06	3.75866E-05	-26.5606136	3.93001E-06	4.00661E-05	19.1356226	-7.3098E-06	-2.47954E-06
788	-6.02861567	4.51034E-05	1.99041E-05	-25.90320624	4.95824E-05	3.10501E-05	19.87459057	-4.47895E-06	-1.1146E-05
789	-4.659537931	1.00988E-05	5.7288E-06	-25.03068216	1.13779E-05	9.2203E-06	20.37114423	-1.27914E-06	-3.4915E-06
790	-3.317403798	5.20367E-07	-4.82912E-06	-23.93360884	-2.38434E-06	-2.48864E-06	20.61620504	2.90471E-06	-2.34048E-06
791	-1.998646169	3.21413E-06	-9.22425E-06	-22.60549606	1.45269E-05	-6.28126E-06	20.60684989	-1.13128E-05	-2.943E-06
792	-0.693651201	2.95954E-06	6.95138E-06	-21.03982999	1.06583E-06	1.90472E-05	20.34617879	1.8937E-06	-1.20958E-05
793	0.608701378	-2.77027E-05	2.4156E-05	-19.23408839	-3.17354E-05	2.58175E-05	19.84278977	4.03271E-06	-1.66156E-06
794	1.926181526	-4.1919E-06	-5.2998E-06	-17.18542737	-2.66672E-06	-3.1954E-06	19.11160889	-1.52518E-06	-2.1044E-06
795	3.27763079	4.81033E-05	-5.0319E-05	-14.89506844	5.18268E-05	-4.86335E-05	18.17269923	-3.72357E-06	-1.68556E-06
796	4.68625332	4.96611E-05	1.09334E-06	-12.36485831	5.77056E-05	7.59961E-07	17.05111163	-8.04453E-06	3.33384E-07
797	6.176548972	-2.71154E-06	-1.01899E-05	-9.599853049	-2.85818E-06	-6.2321E-06	15.77640202	1.4664E-07	-3.95778E-06
798	7.774296692	-2.18212E-05	-4.73306E-06	-6.606627852	-2.32921E-05	-2.89682E-06	14.38092454	1.47091E-06	-1.83623E-06
799	9.505225355	7.52851E-05	2.99053E-05	-3.394818163	8.09608E-05	3.33406E-05	12.90004352	-5.6757E-06	-3.43535E-06
800	11.39702769	-1.74634E-06	3.93336E-06	0.026835238	2.29766E-07	1.10019E-05	11.37019245	-1.97611E-06	-7.0685E-06
801	13.47158715	6.49681E-05	-1.18685E-05	3.643108754	5.76735E-05	-1.37557E-05	9.828478393	7.29456E-06	1.88723E-06
802	15.75219238	1.81738E-06	-3.26512E-07	7.441417157	4.94144E-07	-5.48463E-06	8.310775226	1.32324E-06	5.15812E-06
803	18.2553565	5.27119E-06	2.86523E-05	11.40421132	8.59741E-06	3.46427E-05	6.851145185	-3.32622E-06	-5.99034E-06
804	20.99688227	-4.27216E-05	1.6262E-05	15.51619581	-4.22623E-05	2.19919E-05	5.480686455	-4.59282E-07	-5.7299E-06
805	23.98386819	4.51538E-06	3.6119E-05	19.75734573	1.12132E-05	5.2451E-05	4.226522462	-6.69784E-06	-1.6332E-05
806	27.22060205	5.36241E-05	8.37236E-06	24.10956107	5.11952E-05	1.33594E-05	3.111040978	2.429E-06	-4.987E-06
807	30.70344133	-1.10079E-05	-5.63512E-05	28.55234598	-7.95313E-06	-4.93829E-05	2.151095345	-3.05472E-06	-6.9683E-06
808	34.42368588	1.04584E-05	1.08506E-05	33.06561706	1.06202E-05	1.45748E-05	1.358068816	-1.61736E-07	-3.7243E-06
809	38.36680522	-8.70355E-05	-2.19E-05	37.62973082	-8.93948E-05	-2.50268E-05	0.737074397	2.35928E-06	3.12687E-06
810	42.51016273	-3.6702E-05	-3.05953E-07	42.22279668	-4.07483E-05	1.08788E-05	0.287366051	4.04635E-06	-1.11847E-05
811	46.82699077	5.42887E-05	1.37622E-05	46.82473306	5.29987E-05	7.98835E-06	0.002257714	1.29001E-06	5.77382E-06
812	51.28533507	1.02157E-05	6.2861E-06	51.41525528	1.16239E-05	3.61887E-06	-0.129920216	-1.40819E-06	2.66724E-06
813	55.8485199	-1.2083E-05	-3.40431E-06	55.97452396	-1.33615E-05	-3.88794E-06	-0.126004054	1.27849E-06	4.83638E-07
814	60.47545984	8.576E-06	-5.38042E-05	60.48180329	7.92903E-06	-5.15468E-05	-0.00634345	6.46963E-07	-2.25732E-06
815	65.12295186	-2.44047E-05	4.7828E-05	64.91735426	-1.90569E-05	4.96018E-05	0.205597597	-5.34782E-06	-1.77383E-06
816	69.7458199	-1.83385E-05	1.50253E-05	69.26188188	-2.6091E-05	1.45409E-05	0.483938018	7.75246E-06	4.84384E-07
817	74.29935122	2.34598E-06	9.19551E-06	73.4974621	-3.81265E-06	5.62477E-06	0.801889117	6.15863E-06	3.57074E-06
818	78.7367548	-2.28588E-05	-5.15523E-05	77.60449053	2.09936E-06	-6.44436E-05	1.132264267	-2.49582E-05	1.28912E-05
819	83.01385909	5.68532E-07	-9.11149E-06	81.56547425	1.03034E-06	-1.38255E-05	1.448384837	-4.61812E-07	4.71402E-06
820	87.08940683	3.34242E-05	6.35181E-05	85.36416185	3.88169E-05	5.6341E-05	1.725244977	-5.39271E-06	7.17707E-06
821	90.92310222	2.5618E-06	1.12061E-05	88.98360704	7.17635E-07	1.87938E-05	1.939495185	1.84417E-06	-7.58769E-06
822	94.47841968	-4.32413E-05	-7.38354E-06	92.40808847	-4.21535E-05	-1.7282E-06	2.070331212	-1.08783E-06	-5.65535E-06
823	97.72440057	4.47779E-05	4.52353E-05	95.62487754	5.02216E-05	4.30755E-05	2.099523032	-5.44379E-06	2.15978E-06
824	100.6319451	-5.99155E-05	-0.000100298	98.6198953	-6.80886E-05	-9.92196E-05	2.012049796	8.17305E-06	-1.07856E-06
825	103.1792597	4.90459E-06	-3.65029E-07	101.3833721	7.75573E-06	8.44222E-06	1.795887641	-2.85115E-06	-8.80725E-06
826	105.3466837	-1.06767E-05	-2.91493E-05	103.9047021	-8.0402E-06	-2.97841E-05	1.441981662	-2.63652E-06	6.34797E-07
827	107.1216947	-2.0159E-05	-1.72691E-05	106.1777477	-2.13539E-05	-1.63185E-05	0.943947004	1.19491E-06	-9.50685E-07
828	108.4945769	1.78924E-05	2.06842E-06	108.1959176	1.31553E-05	2.08159E-06	0.29865928	4.73705E-06	-1.31717E-08
829	109.4614897	-4.79816E-06	-4.74162E-05	109.9566951	-6.13369E-06	-4.29829E-05	-0.495205394	1.33552E-06	-4.43326E-06
830	110.022995	-8.48663E-06	2.68617E-06	111.4588217	-1.46632E-06	-2.94522E-06	-1.435826745	-7.02031E-06	5.63139E-06
831	110.184153	8.9468E-05	1.01748E-05	112.7039137	9.52269E-05	3.14892E-06	-2.519760761	-5.7589E-06	7.0259E-06
832	109.9534478	4.26678E-05	-3.17631E-05	113.694872	4.73456E-05	-3.58486E-05	-3.741424185	-4.67773E-06	4.08549E-06
833	109.3448859	4.84157E-05	-3.0369E-05	114.438317	5.03528E-05	-2.99811E-05	-5.093431115	-1.93709E-06	-3.87963E-07
834	108.3758338	4.92687E-05	6.17473E-05	114.9422052	5.13783E-05	5.5508E-05	-6.566371409	-2.10959E-06	6.23933E-06
835	107.0658743	4.14491E-05	5.49967E-05	115.2153474	4.44442E-05	5.05868E-05	-8.149473106	-2.99503E-06	4.4099E-06
836	105.4391342	6.69865E-07	-3.97329E-05	115.2691363	-1.68249E-06	-4.14986E-05	-9.830002051	2.35235E-06	1.76574E-06
837	103.5224558	5.93069E-05	-8.14638E-05	115.1166945	6.17678E-05	-7.92409E-05	-11.59423868	-2.46087E-06	-2.2229E-06
838	101.3471908	-5.16277E-06	-5.18937E-05	114.7738854	-1.42814E-07	-3.96189E-05	-13.42669455	-5.01996E-06	-1.22748E-05
839	98.94408818	-3.12506E-06	1.43358E-06	114.255003	-1.88111E-06	1.2782E-06	-15.31091485	-1.24396E-06	1.5538E-07
840	96.34768972	-2.6335E-05	1.13198E-05	113.5769441	-2.75464E-05	8.57222E-06	-17.22925436	1.21143E-06	2.74754E-06
841	93.59424495	-7.51367E-06	-0.00011632	112.7575363	-1.3748E-05	-0.000111909	-19.16329139	6.23431E-06	-4.41183E-06
842	90.72053298	-8.32447E-06	7.95185E-05	111.8144156	-6.37499E-06	8.65505E-05	-21.0938826	-1.94948E-06	-7.03195E-06
843	87.76416195	-3.06735E-05	4.96277E-06	110.7655564	-2.76464E-05	1.25814E-05	-23.00139448	-3.02706E-06	-7.61864E-06
844	84.76469874	7.64827E-05	2.58727E-05	109.6309407	8.48454E-05	2.37588E-05	-24.86624191	-8.36269E-06	2.11398E-06
845	81.75902899	3.61483E-05	-4.28116E-05	108.4277537	4.25428E-05	-3.22548E-05	-26.6687247	-6.39449E-06	-1.05568E-05
846	78.78502278	-2.31067E-05	-2.01856E-05	107.1746642	-2.86423E-05	-1.4899E-05	-28.38964139	5.53559E-06	-5.28661E-06
847	75.87999061	-2.00301E-05	6.26752E-06	105.8905702	-2.56835E-05	6.4513E-06	-30.01057962	5.65339E-06	-1.83775E-07
848	73.07837208	7.70382E-06	-1.51111E-06	104.5917801	7.37329E-06	-4.3731E-06	-31.51340805	3.30534E-07	2.86199E-06
849	70.41297753	-5.53513E-05	1.32291E-06	103.2950851	-5.49935E-05	7.27213E-06	-32.88210761	-3.57782E-07	-5.94922E-06
850	67.91524136	4.06727E-07	-9.0491E-06	102.0165246	7.41333E-07	-5.01872E-06	-34.10128329	-3.34606E-07	-4.03038E-06
851	65.61223913	2.46413E-05	-1.02851E-05	100.7698489	3.51319E-05	-9.20992E-06	-35.15760977	-1.04906E-05	-1.07515E-06
852	63.52919713	-2.32153E-05	1.0408E-06	99.56909425	-2.3219E-05	3.51481E-06	-36.03989712	3.63308E-09	-2.47401E-06
853	61.68789576	9.60054E-05	1.87678E-05	98.42683772	9.28179E-05	2.67462E-05	-36.73894196	3.18755E-06	-7.97841E-06
854	60.10473456	2.2216E-06	1.23744E-05	97.35285065	1.97788E-06	1.05418E-05	-37.24811609	2.43722E-07	1.83253E-06
855	58.79449617	4.75266E-05	-3.33567E-05	96.35797601	4.76679E-05	-3.21671E-05	-37.56347984	-1.41352E-07	-1.18959E-06
856	57.76383233	7.07433E-05	1.79655E-06	95.44772884	6.94712E-05	4.26237E-06	-37.68389651	1.27206E-06	-2.46582E-06
857	57.01884125	9.43005E-05	7.70494E-05	94.62999587	8.83628E-05	8.00634E-05	-37.61115461	5.93775E-06	-3.01395E-06
858	56.55883068	1.8256E-05	-4.67969E-05	93.90878409	1.95769E-05	-5.46456E-05	-37.34995341	-1.32095E-06	7.84869E-06
859	56.37759678	2.71433E-05	-3.9872E-05	93.28540899	2.99812E-05	-4.20474E-05	-36.90781221	-2.83791E-06	2.17542E-06
860	56.46709303	8.01049E-07	3.12692E-05	92.76260447	1.01255E-05	4.07007E-05	-36.29551144	-9.32448E-06	-9.43153E-06
861	56.81227781	-8.44366E-06	1.79158E-05	92.33789867	-1.18194E-05	2.44361E-05	-35.52562086	3.37573E-06	-6.52025E-06
862	57.39607443	2.80848E-05	1.58434E-05	92.00978303	3.04402E-05	1.26106E-05	-34.61370859	-2.35541E-06	3.23287E-06
863	58.19476873	-1.36844E-05	-4.08787E-05	91.77124613	-5.66409E-06	-4.39365E-05	-33.5764774	-8.02034E-06	3.05774E-06
864	59.18354455	-1.72994E-05	-2.96564E-05	91.61665046	-1.78681E-05	-4.27179E-05	-32.43310591	5.68664E-07	1.30615E-05
865	60.33404236	-8.49777E-06	9.0978E-07	91.53739708	-1.33502E-05	5.30326E-06	-31.20335472	4.85245E-06	-4.39348E-06
866	61.61478314	2.04719E-05	4.36498E-05	91.52258941	3.06623E-05	4.19252E-05	-29.90780627	-1.01904E-05	1.72469E-06
867	62.9927932	-1.28352E-05	-2.90187E-05	91.56056041	-1.45489E-05	-3.82622E-05	-28.56776721	1.71371E-06	9.24352E-06
868	64.43315387	-1.01895E-05	8.34512E-07	91.63730559	-1.23256E-05	1.90477E-07	-27.20415172	2.1361E-06	6.44035E-07
869	65.89929349	2.3831E-05	-1.8833E-05	91.73720952	3.01014E-05	-7.91602E-06	-25.83791603	-6.27044E-06	-1.0917E-05
870	67.35633467	9.67357E-06	9.32725E-06	91.84576345	7.84258E-06	-2.23367E-07	-24.48942877	1.83099E-06	9.55061E-06
871	68.76769784	-4.57303E-05	5.21194E-05	91.94608467	-4.48916E-05	4.9933E-05	-23.17838684	-8.38721E-07	2.18638E-06
872	70.096942	1.46796E-05	-5.0148E-05	92.0204447	1.55542E-05	-5.28845E-05	-21.9235027	-8.74534E-07	2.73646E-06
873	71.30903915	6.48456E-06	-2.80031E-05	92.05141273	7.44479E-07	-2.90118E-05	-20.74237358	5.74008E-06	1.00864E-06
874	72.37081803	7.84854E-07	-9.4342E-06	92.02234633	3.37693E-06	-1.32998E-05	-19.6515283	-2.59208E-06	3.86558E-06
875	73.25045828	-4.1335E-06	-4.30739E-06	91.9162041	-4.59008E-06	-6.34686E-06	-18.66574583	4.56571E-07	2.03947E-06
876	73.91745757	4.31733E-05	1.07072E-05	91.71609805	4.4501E-05	1.01647E-05	-17.79864048	-1.32773E-06	5.42525E-07
877	74.34672815	6.46939E-06	1.30905E-05	91.40891946	1.16495E-05	7.97095E-06	-17.06219131	-5.1801E-06	5.11955E-06
878	74.5133908	2.02101E-05	-1.58366E-05	90.97914984	3.07455E-05	-1.2666E-05	-16.46575904	-1.05354E-05	-3.17063E-06
879	74.3969643	3.74568E-06	-4.85707E-05	90.41410226	6.13747E-06	-5.29462E-05	-16.01713796	-2.39179E-06	4.37552E-06
880	73.98234489	3.67999E-06	1.48628E-05	89.70410389	4.44956E-06	1.61037E-05	-15.721759	-7.69571E-07	-1.24092E-06
881	73.25551369	-1.51787E-05	7.71415E-06	88.83760536	-1.51695E-05	2.49437E-05	-15.58209167	-9.17034E-09	-1.72296E-05
882	72.21177194	5.02239E-06	6.69102E-06	87.81005647	6.88351E-06	5.82804E-06	-15.59828453	-1.86112E-06	8.62986E-07
883	70.84594431	-4.85129E-07	2.91099E-05	86.61319188	-3.23638E-06	3.35528E-05	-15.76724757	2.75125E-06	-4.44291E-06
884	69.16050126	-2.61312E-06	3.46475E-05	85.24377182	-3.85964E-06	3.59032E-05	-16.08327056	1.24652E-06	-1.25573E-06
885	67.16236098	-2.35894E-06	1.88609E-06	83.69949783	-1.49792E-06	-3.91433E-06	-16.53713686	-8.6102E-07	5.80042E-06
886	64.8619229	2.56469E-05	-7.01172E-05	81.97896005	1.79011E-05	-7.21237E-05	-17.11703715	7.74584E-06	2.00656E-06
887	62.27594658	3.67881E-05	-8.36351E-06	80.08433547	3.42777E-05	-3.56371E-06	-17.80838889	2.51033E-06	-4.7998E-06
888	59.42423372	-3.25947E-06	-8.13427E-06	78.01796027	-1.13785E-06	-1.26685E-05	-18.59372655	-2.12163E-06	4.53425E-06
889	56.33006312	1.35484E-06	4.28618E-05	75.78333971	7.76225E-06	3.80264E-05	-19.45327659	-6.40741E-06	4.83537E-06
890	53.02010872	2.2259E-05	-4.79585E-05	73.38570967	1.32745E-05	-3.9406E-05	-20.36560095	8.98453E-06	-8.55249E-06
891	49.5234402	-5.75337E-07	6.48341E-05	70.83131464	-5.838E-07	6.01708E-05	-21.30787444	8.46303E-09	4.66328E-06
892	45.87074883	-5.20069E-05	2.62385E-06	68.12695699	-5.66251E-05	2.41796E-06	-22.25620816	4.61811E-06	2.05895E-07
893	42.09403097	-7.27066E-06	1.4417E-06	65.28067278	-1.53965E-06	-1.96005E-07	-23.1866418	-5.73101E-06	1.63771E-06
894	38.22487571	-2.21778E-05	4.46257E-05	62.30067365	-1.71689E-05	3.88918E-05	-24.07579793	-5.00891E-06	5.73386E-06
895	34.2943703	-8.71356E-06	1.53236E-05	59.19564668	-1.24624E-05	1.34511E-05	-24.90127637	3.74886E-06	1.87251E-06
896	30.33205993	-2.13955E-05	4.85664E-06	55.97473012	-2.0973E-05	6.11928E-06	-25.6426702	-4.22503E-07	-1.26264E-06
897	26.36545632	7.23017E-06	1.74243E-05	52.64744407	2.79434E-06	2.32461E-05	-26.28198775	4.43584E-06	-5.82178E-06
898	22.41853605	1.6471E-06	2.87087E-05	49.22285906	8.90895E-06	3.14298E-05	-26.80432301	-7.26185E-06	-2.72106E-06
899	18.51171669	2.58983E-05	-1.03567E-05	45.71012044	2.12912E-05	-1.20113E-05	-27.19840374	4.60711E-06	1.65463E-06
900	14.66175109	1.18564E-05	3.32197E-05	42.11866538	1.07834E-05	3.32895E-05	-27.45691429	1.07299E-06	-6.97224E-08
901	10.88038177	4.55981E-05	-2.93742E-06	38.45710709	4.27013E-05	1.55688E-08	-27.57672532	2.89678E-06	-2.95298E-06
902	7.176854187	1.3089E-06	2.07083E-06	34.73584962	4.77417E-06	-3.88468E-06	-27.55899543	-3.46528E-06	5.95552E-06
903	3.552949996	-2.8265E-05	-1.07664E-05	30.96198524	-2.20327E-05	-9.75338E-06	-27.40903524	-6.23228E-06	-1.01305E-06
904	0.008566211	3.06937E-05	-8.72448E-05	27.1448904	2.97695E-05	-8.83856E-05	-27.13632419	9.24175E-07	1.14079E-06
905	-3.460791358	-1.58043E-05	3.35352E-05	23.29322436	-6.89878E-06	4.44382E-05	-26.75401572	-8.90556E-06	-1.09029E-05
906	-6.862483982	1.05016E-05	-2.14804E-05	19.41566211	6.75636E-06	-2.00187E-05	-26.2781461	3.74524E-06	-1.46171E-06
907	-10.20876125	-1.22612E-05	2.57522E-05	15.51848481	-8.72466E-06	2.79977E-05	-25.72724606	-3.5365E-06	-2.24555E-06
908	-13.5106694	-9.82293E-06	5.86855E-06	11.61132446	-7.9976E-06	5.59873E-06	-25.12199386	-1.82533E-06	2.69825E-07
909	-16.78063052	-1.15206E-05	-1.17037E-05	7.70280648	-1.45254E-05	-1.50471E-05	-24.483437	3.00474E-06	3.34338E-06
910	-20.03413696	-2.69688E-05	1.90063E-05	3.798978309	-2.95512E-05	1.8886E-05	-23.83311527	2.58234E-06	1.20329E-07
911	-23.28208421	-5.56187E-06	-6.95315E-06	-0.090303355	-9.04783E-06	-1.33289E-05	-23.19178085	3.48596E-06	6.37578E-06
912	-26.53534886	7.60298E-06	5.42484E-05	-3.956749408	1.35757E-05	5.72217E-05	-22.57859945	-5.97274E-06	-2.97327E-06
913	-29.80319572	-4.09229E-06	1.3858E-06	-7.792570206	8.2621E-07	-4.28558E-07	-22.01062552	-4.9185E-06	1.81436E-06
914	-33.09131839	1.66952E-05	-7.1814E-06	-11.58909899	1.49979E-05	-1.73439E-05	-21.5022194	1.69733E-06	1.01625E-05
915	-36.40245481	-8.42245E-07	-1.01244E-05	-15.33833468	-1.60695E-05	-8.11202E-06	-21.06412013	1.52272E-05	-2.01238E-06
916	-39.73476913	-1.25308E-05	-6.03638E-06	-19.0308509	-1.07006E-05	-7.69126E-06	-20.70391823	-1.83021E-06	1.65488E-06
917	-43.08347197	2.33697E-06	4.87085E-05	-22.65846899	4.38282E-06	4.55355E-05	-20.42500298	-2.04585E-06	3.17292E-06
918	-46.43934692	-4.98137E-05	-6.18154E-06	-26.21222079	-4.80511E-05	-5.9069E-06	-20.22712613	-1.76254E-06	-2.74641E-07
919	-49.79021475	-1.07789E-05	-1.46505E-05	-29.68407904	-1.24533E-05	-1.35478E-05	-20.10613571	1.6744E-06	-1.10269E-06
920	-53.12002049	-1.95284E-05	-7.1069E-06	-33.06569997	-3.98744E-05	-1.22321E-05	-20.05432052	2.0346E-05	5.12517E-06
921	-56.40887171	-1.15573E-05	-6.75392E-06	-36.34788153	-1.12185E-05	-5.25314E-06	-20.06099018	-3.38753E-07	-1.50078E-06
922	-59.63660212	-6.97723E-05	7.00391E-06	-39.52424934	-6.76325E-05	7.74116E-07	-20.11235278	-2.13977E-06	6.2298E-06
923	-62.77956674	8.96677E-06	-2.54164E-05	-42.5869777	7.41131E-06	-2.99752E-05	-20.19258904	1.55546E-06	4.55882E-06
924	-65.81331841	-1.63894E-05	-5.10483E-05	-45.52928128	-1.95081E-05	-5.14401E-05	-20.28403713	3.11864E-06	3.91813E-07
925	-68.71379758	5.91001E-06	-2.07847E-05	-48.34577667	4.91451E-06	-2.84917E-05	-20.36802091	9.95509E-07	7.70704E-06
926	-71.45468067	1.96741E-06	1.88726E-05	-51.02954139	8.79725E-06	2.62671E-05	-20.42513928	-6.82985E-06	-7.39458E-06
927	-74.01447439	5.37688E-06	-5.18875E-06	-53.57836045	-7.45874E-07	-7.36741E-06	-20.43611394	6.12276E-06	2.17866E-06
928	-76.37038526	4.69237E-05	1.57433E-05	-55.98821505	3.96752E-05	1.38814E-05	-20.38217021	7.24857E-06	1.86195E-06
929	-78.50128068	-3.89082E-07	-4.22755E-05	-58.25573786	4.50468E-06	-4.58311E-05	-20.24554281	-4.89376E-06	3.55564E-06
930	-80.39005755	-3.3111E-06	4.66551E-05	-60.38009974	-1.60338E-06	4.55704E-05	-20.0099578	-1.70772E-06	1.08472E-06
931	-82.02331807	6.87829E-05	-9.17167E-06	-62.36218252	6.94134E-05	-1.02217E-05	-19.66113555	-6.30516E-07	1.05002E-06
932	-83.38726515	5.72581E-06	-1.03139E-05	-64.20046905	5.70921E-06	-8.37419E-06	-19.1867961	1.66001E-08	-1.93967E-06
933	-84.47588902	-1.57467E-05	-1.31235E-05	-65.89853983	-7.2682E-06	-1.52165E-05	-18.5773492	-8.47849E-06	2.09304E-06
934	-85.28354667	-1.05426E-05	-2.38543E-07	-67.45763503	-1.12822E-05	-2.58925E-06	-17.82591164	7.39579E-07	2.35071E-06
935	-85.80982871	-2.62546E-05	-8.13581E-06	-68.88147133	-2.4102E-05	-6.49262E-06	-16.92835738	-2.15255E-06	-1.64318E-06
936	-86.05755446	6.86057E-06	8.51695E-06	-70.17393372	5.15668E-06	1.10213E-05	-15.88362073	1.70388E-06	-2.50434E-06
937	-86.03329926	5.66944E-06	-2.20512E-05	-71.33950661	1.95943E-06	-1.51278E-05	-14.69379265	3.71001E-06	-6.92338E-06
938	-85.74641835	6.58172E-05	-5.70974E-06	-72.38277827	6.73494E-05	-5.72825E-06	-13.36364007	-1.53216E-06	1.85082E-08
939	-85.21020154	-1.31046E-05	-2.98964E-05	-73.30908226	-8.56701E-06	-2.96797E-05	-11.90111928	-4.5376E-06	-2.16706E-07
940	-84.44015835	-2.51828E-06	-3.43573E-05	-74.12369962	-2.18523E-06	-4.18913E-05	-10.31645873	-3.3305E-07	7.53395E-06
941	-83.45487712	-3.02532E-06	1.08211E-05	-74.83209132	-6.63999E-06	7.7145E-06	-8.622785803	3.61468E-06	3.10659E-06
942	-82.27484274	-5.14752E-06	1.1482E-05	-75.43993598	-3.02875E-06	1.33518E-05	-6.834906764	-2.11877E-06	-1.86978E-06
943	-80.92166126	-1.49682E-05	1.25266E-05	-75.95205221	-2.03674E-05	1.20199E-05	-4.969609046	5.39919E-06	5.06732E-07
944	-79.41805982	-6.48399E-05	-2.1914E-05	-76.3731903	-5.83434E-05	-1.30841E-05	-3.044869521	-6.49642E-06	-8.82991E-06
945	-77.78849182	-7.17331E-05	3.94469E-05	-76.70910088	-7.20463E-05	4.54649E-05	-1.079390944	3.1321E-07	-6.01803E-06
946	-76.05603534	-8.44524E-06	-5.77118E-06	-76.96366921	-1.38738E-05	-6.17353E-06	0.90763387	5.42852E-06	4.02343E-07
947	-74.24406946	-1.91205E-06	4.88545E-06	-77.14170191	-4.61739E-06	6.65635E-06	2.89763245	2.70533E-06	-1.77091E-06
948	-72.37512461	2.002E-05	-7.0349E-06	-77.24772873	1.76422E-05	-4.87587E-06	4.872604123	2.37782E-06	-2.15904E-06
949	-70.47009036	-1.08038E-05	1.27581E-05	-77.28621229	-1.11867E-05	1.62405E-05	6.81612193	3.82843E-07	-3.48243E-06
950	-68.5466873	-1.05637E-05	1.47759E-05	-77.26006996	-1.3127E-05	1.60775E-05	8.713382665	2.56332E-06	-1.30161E-06
951	-66.62297664	4.82672E-05	1.70746E-05	-77.1750591	4.41551E-05	1.7509E-05	10.55208246	4.11212E-06	-4.3438E-07
952	-64.71196608	5.70659E-05	7.29046E-06	-77.03433327	6.05414E-05	5.2482E-06	12.32236719	-3.47551E-06	2.04226E-06
953	-62.82472503	1.57821E-05	4.30231E-05	-76.84192763	2.26004E-05	4.78663E-05	14.0172026	-6.81827E-06	-4.84328E-06
954	-60.97123433	6.01877E-05	-1.14165E-05	-76.60409347	4.5768E-05	-1.13128E-05	15.63285914	1.44197E-05	-1.03685E-07
955	-59.15572743	8.38864E-05	4.1877E-05	-76.32366524	7.66545E-05	4.03794E-05	17.1679378	7.2319E-06	1.49767E-06
956	-57.3821192	-1.53899E-06	-2.29956E-05	-76.00670426	-6.49972E-06	-2.52843E-05	18.62458506	4.96073E-06	2.28872E-06
957	-55.65127098	1.84162E-05	1.07432E-05	-75.65849042	2.26708E-05	1.21873E-05	20.00721944	-4.25459E-06	-1.44417E-06
958	-53.96060515	-8.64051E-06	7.95708E-06	-75.28313027	-8.81233E-06	2.79925E-06	21.32252512	1.71813E-07	5.15782E-06
959	-52.30825752	2.48167E-05	4.7249E-07	-74.88701006	2.01727E-05	-3.82507E-06	22.57875253	4.64397E-06	4.29756E-06
960	-50.68886225	1.59913E-05	1.92867E-05	-74.47449204	1.66716E-05	2.11008E-05	23.78562979	-6.80214E-07	-1.81402E-06
961	-49.0964066	-2.14684E-06	-2.17427E-05	-74.04950773	9.68135E-07	-1.9089E-05	24.95310113	-3.11497E-06	-2.65367E-06
962	-47.5263098	5.42057E-07	-1.5792E-06	-73.61750419	4.70058E-06	4.38826E-06	26.09119439	-4.15852E-06	-5.96746E-06
963	-45.9727807	-5.13715E-05	-2.7783E-05	-73.18217585	-5.71111E-05	-4.56929E-05	27.20939515	5.73961E-06	1.79099E-05
